Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9405,US-2026-109404,2018-10-30,2018-11-02,Standard Class,AB-10095,Consumer,United States,Pennsylvania,34596,East,FUR-TA-100117,Furniture,Chairs,Chairs Product 44,1744.6,6,0.7,719.07
9406,US-2026-109405,2018-10-30,2018-11-02,Second Class,AB-10013,Home Office,United States,Pennsylvania,45254,West,FUR-TA-100947,Office Supplies,Storage,Storage Product 1,1284.02,11,0.0,235.7
9407,US-2026-109406,2018-10-30,2018-11-01,Same Day,AB-10075,Consumer,United States,Washington,87093,West,FUR-TA-100413,Technology,Machines,Machines Product 44,428.22,2,0.3,155.73
9408,US-2026-109407,2018-10-31,2018-11-03,Standard Class,AB-10095,Home Office,United States,Washington,56210,South,FUR-TA-100494,Office Supplies,Binders,Binders Product 16,46.29,9,0.0,6.72
9409,US-2026-109408,2018-10-31,2018-11-05,Second Class,AB-10066,Corporate,United States,Texas,66056,South,FUR-TA-100262,Furniture,Tables,Tables Product 10,2734.97,12,0.2,47.33
9410,US-2026-109409,2018-10-31,2018-11-07,Same Day,AB-10097,Home Office,United States,Texas,40443,Central,FUR-TA-100438,Furniture,Chairs,Chairs Product 2,1787.02,9,0.7,418.5
9411,US-2026-109410,2018-10-31,2018-11-05,Standard Class,AB-10035,Corporate,United States,California,49636,East,FUR-TA-100275,Office Supplies,Paper,Paper Product 11,81.09,7,0.0,5.83
9412,US-2026-109411,2018-10-31,2018-11-05,Standard Class,AB-10031,Corporate,United States,Texas,11418,West,FUR-TA-100171,Furniture,Tables,Tables Product 3,13777.16,14,0.0,1349.93
9413,US-2026-109412,2018-10-31,2018-11-01,Standard Class,AB-10078,Corporate,United States,Washington,58998,South,FUR-TA-100286,Technology,Copiers,Copiers Product 8,2327.37,11,0.0,468.69
9414,US-2026-109413,2018-10-31,2018-11-07,Standard Class,AB-10083,Corporate,United States,Washington,40461,Central,FUR-TA-100351,Technology,Copiers,Copiers Product 16,1503.19,9,0.0,75.84
9415,US-2026-109414,2018-10-31,2018-11-01,Same Day,AB-10071,Home Office,United States,Washington,49533,South,FUR-TA-100271,Office Supplies,Binders,Binders Product 47,156.34,4,0.3,66.5
9416,US-2026-109415,2018-11-01,2018-11-08,Same Day,AB-10028,Consumer,United States,California,58692,South,FUR-TA-100406,Office Supplies,Envelopes,Envelopes Product 9,342.91,10,0.3,-70.82
9417,US-2026-109416,2018-11-01,2018-11-06,First Class,AB-10050,Home Office,United States,Texas,46570,West,FUR-TA-100710,Furniture,Bookcases,Bookcases Product 46,484.6,1,0.2,-26.99
9418,US-2026-109417,2018-11-01,2018-11-03,Standard Class,AB-10031,Corporate,United States,Texas,47666,Central,FUR-TA-100879,Technology,Copiers,Copiers Product 46,941.29,1,0.0,138.85
9419,US-2026-109418,2018-11-01,2018-11-06,First Class,AB-10036,Home Office,United States,California,25700,Central,FUR-TA-100349,Office Supplies,Supplies,Supplies Product 27,142.52,2,0.0,23.3
9420,US-2026-109419,2018-11-01,2018-11-08,Same Day,AB-10011,Consumer,United States,California,20742,South,FUR-TA-100597,Office Supplies,Appliances,Appliances Product 22,448.01,10,0.0,46.71
9421,US-2026-109420,2018-11-01,2018-11-04,Same Day,AB-10030,Home Office,United States,New York,62231,East,FUR-TA-100208,Office Supplies,Envelopes,Envelopes Product 27,336.51,14,0.0,37.97
9422,US-2026-109421,2018-11-02,2018-11-05,Same Day,AB-10098,Corporate,United States,California,54191,South,FUR-TA-100757,Office Supplies,Paper,Paper Product 38,30.73,11,0.7,-2.21
9423,US-2026-109422,2018-11-02,2018-11-04,First Class,AB-10031,Corporate,United States,Texas,83494,East,FUR-TA-100707,Office Supplies,Paper,Paper Product 6,284.7,3,0.1,65.87
9424,US-2026-109423,2018-11-02,2018-11-07,First Class,AB-10018,Corporate,United States,Texas,40820,West,FUR-TA-100777,Office Supplies,Art,Art Product 44,166.61,14,0.7,23.96
9425,US-2026-109424,2018-11-02,2018-11-04,Standard Class,AB-10040,Home Office,United States,Washington,23045,West,FUR-TA-100856,Office Supplies,Labels,Labels Product 21,41.58,2,0.0,4.89
9426,US-2026-109425,2018-11-02,2018-11-07,Second Class,AB-10054,Home Office,United States,Washington,90265,East,FUR-TA-100425,Office Supplies,Supplies,Supplies Product 34,79.49,4,0.0,17.57
9427,US-2026-109426,2018-11-02,2018-11-09,Second Class,AB-10010,Consumer,United States,New York,28232,West,FUR-TA-100752,Office Supplies,Supplies,Supplies Product 7,294.51,8,0.0,62.44
9428,US-2026-109427,2018-11-02,2018-11-09,First Class,AB-10024,Consumer,United States,California,12808,West,FUR-TA-100490,Furniture,Bookcases,Bookcases Product 10,1272.7,3,0.3,-1.35
9429,US-2026-109428,2018-11-02,2018-11-04,Same Day,AB-10039,Consumer,United States,Pennsylvania,57766,South,FUR-TA-100327,Office Supplies,Supplies,Supplies Product 47,76.62,4,0.0,12.17
9430,US-2026-109429,2018-11-03,2018-11-08,First Class,AB-10022,Corporate,United States,New York,15030,East,FUR-TA-100986,Office Supplies,Appliances,Appliances Product 16,41.38,2,0.0,5.05
9431,US-2026-109430,2018-11-03,2018-11-05,Same Day,AB-10087,Home Office,United States,California,44541,East,FUR-TA-100554,Office Supplies,Fasteners,Fasteners Product 34,5.0,1,0.7,1.09
9432,US-2026-109431,2018-11-03,2018-11-08,Standard Class,AB-10043,Home Office,United States,Texas,76090,East,FUR-TA-100862,Technology,Machines,Machines Product 28,17720.32,14,0.0,5112.98
9433,US-2026-109432,2018-11-03,2018-11-10,Same Day,AB-10034,Corporate,United States,New York,95927,Central,FUR-TA-100943,Furniture,Tables,Tables Product 34,7727.67,8,0.1,631.45
9434,US-2026-109433,2018-11-03,2018-11-08,Second Class,AB-10066,Corporate,United States,New York,45010,East,FUR-TA-100902,Furniture,Chairs,Chairs Product 7,917.62,7,0.3,199.06
9435,US-2026-109434,2018-11-03,2018-11-10,Same Day,AB-10042,Consumer,United States,California,33589,Central,FUR-TA-100101,Furniture,Chairs,Chairs Product 9,5319.51,10,0.0,779.57
9436,US-2026-109435,2018-11-04,2018-11-11,First Class,AB-10094,Corporate,United States,Texas,89024,South,FUR-TA-100550,Office Supplies,Fasteners,Fasteners Product 26,16.15,2,0.0,-1.09
9437,US-2026-109436,2018-11-04,2018-11-07,Second Class,AB-10025,Corporate,United States,California,41491,East,FUR-TA-100584,Office Supplies,Binders,Binders Product 18,307.1,8,0.1,1.38
9438,US-2026-109437,2018-11-04,2018-11-09,Same Day,AB-10078,Corporate,United States,Texas,93210,East,FUR-TA-100440,Office Supplies,Supplies,Supplies Product 10,18.56,13,0.0,0.13
9439,US-2026-109438,2018-11-04,2018-11-05,Second Class,AB-10036,Consumer,United States,Texas,33738,West,FUR-TA-100318,Furniture,Bookcases,Bookcases Product 40,2987.47,10,0.4,842.94
9440,US-2026-109439,2018-11-04,2018-11-07,Same Day,AB-10035,Corporate,United States,Washington,32959,Central,FUR-TA-100254,Office Supplies,Supplies,Supplies Product 29,159.81,3,0.4,-9.48
9441,US-2026-109440,2018-11-04,2018-11-07,Standard Class,AB-10071,Consumer,United States,Pennsylvania,57875,East,FUR-TA-100878,Technology,Machines,Machines Product 14,354.77,7,0.4,-39.86
9442,US-2026-109441,2018-11-04,2018-11-11,First Class,AB-10028,Home Office,United States,Washington,87023,South,FUR-TA-100821,Technology,Copiers,Copiers Product 14,159.99,1,0.7,40.5
9443,US-2026-109442,2018-11-04,2018-11-09,Standard Class,AB-10031,Corporate,United States,New York,71470,West,FUR-TA-100874,Technology,Accessories,Accessories Product 38,285.45,12,0.7,43.65
9444,US-2026-109443,2018-11-05,2018-11-10,Same Day,AB-10066,Corporate,United States,New York,19324,South,FUR-TA-100229,Office Supplies,Fasteners,Fasteners Product 8,348.12,13,0.1,26.48
9445,US-2026-109444,2018-11-05,2018-11-10,Same Day,AB-10083,Consumer,United States,California,87603,West,FUR-TA-100669,Technology,Phones,Phones Product 10,2914.86,14,0.7,-465.18
9446,US-2026-109445,2018-11-05,2018-11-10,Second Class,AB-10088,Home Office,United States,California,51522,South,FUR-TA-100957,Furniture,Furnishings,Furnishings Product 29,182.88,3,0.4,-28.29
9447,US-2026-109446,2018-11-05,2018-11-10,Second Class,AB-10044,Home Office,United States,California,37089,West,FUR-TA-100299,Furniture,Tables,Tables Product 19,765.93,9,0.3,-191.48
9448,US-2026-109447,2018-11-05,2018-11-08,Same Day,AB-10023,Corporate,United States,Washington,10764,South,FUR-TA-100955,Furniture,Chairs,Chairs Product 39,185.05,4,0.7,-1.48
9449,US-2026-109448,2018-11-05,2018-11-10,Same Day,AB-10096,Home Office,United States,Texas,10822,South,FUR-TA-100612,Office Supplies,Envelopes,Envelopes Product 36,7.67,1,0.1,3.57
9450,US-2026-109449,2018-11-05,2018-11-10,First Class,AB-10016,Consumer,United States,Pennsylvania,50160,South,FUR-TA-100663,Technology,Copiers,Copiers Product 49,13382.99,11,0.0,2075.92
9451,US-2026-109450,2018-11-06,2018-11-11,Same Day,AB-10019,Consumer,United States,New York,74642,Central,FUR-TA-100723,Furniture,Chairs,Chairs Product 18,3575.01,14,0.3,655.12
9452,US-2026-109451,2018-11-06,2018-11-07,First Class,AB-10057,Consumer,United States,New York,33561,Central,FUR-TA-100530,Office Supplies,Storage,Storage Product 31,11.74,6,0.0,1.3
9453,US-2026-109452,2018-11-06,2018-11-09,Standard Class,AB-10055,Consumer,United States,California,27770,Central,FUR-TA-100451,Office Supplies,Appliances,Appliances Product 44,59.21,1,0.7,-4.71
9454,US-2026-109453,2018-11-06,2018-11-13,Standard Class,AB-10096,Consumer,United States,Washington,42338,West,FUR-TA-100326,Technology,Phones,Phones Product 14,834.33,10,0.2,40.4
9455,US-2026-109454,2018-11-06,2018-11-09,Same Day,AB-10083,Home Office,United States,California,25616,East,FUR-TA-100565,Office Supplies,Fasteners,Fasteners Product 45,32.33,1,0.0,9.31
9456,US-2026-109455,2018-11-06,2018-11-11,Same Day,AB-10035,Home Office,United States,Washington,74428,West,FUR-TA-100389,Technology,Machines,Machines Product 40,1430.92,2,0.5,260.14
9457,US-2026-109456,2018-11-06,2018-11-08,Standard Class,AB-10027,Corporate,United States,Texas,12658,Central,FUR-TA-100328,Office Supplies,Supplies,Supplies Product 24,1093.78,14,0.3,-265.14
9458,US-2026-109457,2018-11-06,2018-11-08,First Class,AB-10074,Corporate,United States,California,12632,Central,FUR-TA-100466,Office Supplies,Binders,Binders Product 47,94.4,3,0.0,36.0
9459,US-2026-109458,2018-11-06,2018-11-09,First Class,AB-10012,Home Office,United States,Texas,16857,East,FUR-TA-100746,Office Supplies,Supplies,Supplies Product 29,389.64,13,0.0,41.19
9460,US-2026-109459,2018-11-06,2018-11-11,Same Day,AB-10083,Home Office,United States,New York,33028,South,FUR-TA-100890,Office Supplies,Supplies,Supplies Product 34,71.96,2,0.1,0.35
9461,US-2026-109460,2018-11-06,2018-11-13,Same Day,AB-10038,Corporate,United States,New York,30622,West,FUR-TA-100308,Furniture,Chairs,Chairs Product 5,2097.65,8,0.0,163.23
9462,US-2026-109461,2018-11-07,2018-11-10,First Class,AB-10014,Corporate,United States,New York,29173,East,FUR-TA-100539,Office Supplies,Binders,Binders Product 31,103.53,6,0.0,5.54
9463,US-2026-109462,2018-11-07,2018-11-10,Second Class,AB-10078,Consumer,United States,Texas,61735,West,FUR-TA-100681,Office Supplies,Fasteners,Fasteners Product 7,42.93,1,0.2,0.52
9464,US-2026-109463,2018-11-07,2018-11-12,Standard Class,AB-10024,Home Office,United States,California,60020,Central,FUR-TA-100481,Office Supplies,Labels,Labels Product 47,31.56,6,0.7,6.42
9465,US-2026-109464,2018-11-08,2018-11-11,Same Day,AB-10035,Home Office,United States,Washington,14925,West,FUR-TA-100290,Office Supplies,Appliances,Appliances Product 22,9.12,1,0.2,-0.04
9466,US-2026-109465,2018-11-08,2018-11-15,Standard Class,AB-10045,Home Office,United States,Washington,27748,South,FUR-TA-100813,Office Supplies,Fasteners,Fasteners Product 17,740.74,9,0.3,-7.68
9467,US-2026-109466,2018-11-08,2018-11-11,First Class,AB-10013,Home Office,United States,California,58928,Central,FUR-TA-100251,Office Supplies,Envelopes,Envelopes Product 1,83.39,14,0.7,11.64
9468,US-2026-109467,2018-11-08,2018-11-13,First Class,AB-10038,Consumer,United States,Pennsylvania,30798,West,FUR-TA-100782,Furniture,Bookcases,Bookcases Product 32,3524.7,3,0.0,611.85
9469,US-2026-109468,2018-11-08,2018-11-13,Standard Class,AB-10048,Home Office,United States,Washington,20650,Central,FUR-TA-100784,Office Supplies,Fasteners,Fasteners Product 3,106.87,12,0.1,24.09
9470,US-2026-109469,2018-11-08,2018-11-13,Same Day,AB-10031,Consumer,United States,Washington,53382,West,FUR-TA-100450,Furniture,Chairs,Chairs Product 28,89.1,1,0.0,19.4
9471,US-2026-109470,2018-11-09,2018-11-14,Same Day,AB-10071,Home Office,United States,California,57860,South,FUR-TA-100967,Furniture,Tables,Tables Product 43,600.82,1,0.1,85.15
9472,US-2026-109471,2018-11-09,2018-11-12,Second Class,AB-10074,Corporate,United States,California,30492,Central,FUR-TA-100898,Office Supplies,Envelopes,Envelopes Product 42,17.0,2,0.5,-2.49
9473,US-2026-109472,2018-11-09,2018-11-11,Standard Class,AB-10055,Home Office,United States,California,78525,South,FUR-TA-100772,Furniture,Tables,Tables Product 15,13861.21,13,0.0,4266.23
9474,US-2026-109473,2018-11-09,2018-11-16,Same Day,AB-10092,Corporate,United States,Pennsylvania,53416,West,FUR-TA-100771,Technology,Accessories,Accessories Product 39,404.7,6,0.1,108.73
9475,US-2026-109474,2018-11-09,2018-11-16,First Class,AB-10085,Corporate,United States,Texas,97406,Central,FUR-TA-100302,Office Supplies,Fasteners,Fasteners Product 40,5.0,1,0.5,0.8
9476,US-2026-109475,2018-11-10,2018-11-11,Standard Class,AB-10063,Home Office,United States,New York,45542,West,FUR-TA-100743,Technology,Accessories,Accessories Product 22,1714.37,7,0.4,149.92
9477,US-2026-109476,2018-11-10,2018-11-17,Same Day,AB-10015,Consumer,United States,Texas,62146,West,FUR-TA-100425,Furniture,Furnishings,Furnishings Product 19,468.38,11,0.7,14.92
9478,US-2026-109477,2018-11-10,2018-11-15,Standard Class,AB-10020,Home Office,United States,Texas,59982,Central,FUR-TA-100771,Office Supplies,Labels,Labels Product 28,69.05,12,0.0,16.41
9479,US-2026-109478,2018-11-10,2018-11-15,Standard Class,AB-10010,Home Office,United States,California,11956,West,FUR-TA-100829,Office Supplies,Art,Art Product 18,84.56,4,0.1,-12.96
9480,US-2026-109479,2018-11-10,2018-11-11,Second Class,AB-10074,Home Office,United States,California,65542,Central,FUR-TA-100387,Technology,Accessories,Accessories Product 45,30.31,7,0.7,5.41
9481,US-2026-109480,2018-11-10,2018-11-15,Same Day,AB-10016,Home Office,United States,California,79781,Central,FUR-TA-100266,Office Supplies,Storage,Storage Product 11,38.3,4,0.3,7.76
9482,US-2026-109481,2018-11-10,2018-11-12,First Class,AB-10052,Home Office,United States,New York,14629,South,FUR-TA-100589,Office Supplies,Envelopes,Envelopes Product 13,190.08,11,0.7,-39.91
9483,US-2026-109482,2018-11-11,2018-11-16,Standard Class,AB-10051,Corporate,United States,Texas,59410,South,FUR-TA-100384,Technology,Copiers,Copiers Product 39,3867.39,4,0.7,1569.71
9484,US-2026-109483,2018-11-11,2018-11-12,Second Class,AB-10043,Home Office,United States,New York,57818,East,FUR-TA-100550,Office Supplies,Appliances,Appliances Product 28,1691.67,14,0.4,798.62
9485,US-2026-109484,2018-11-11,2018-11-16,Standard Class,AB-10016,Home Office,United States,Washington,58919,West,FUR-TA-100211,Furniture,Bookcases,Bookcases Product 2,4350.35,4,0.4,1910.11
9486,US-2026-109485,2018-11-11,2018-11-12,Second Class,AB-10040,Home Office,United States,Texas,28924,West,FUR-TA-100259,Office Supplies,Fasteners,Fasteners Product 45,5.0,10,0.5,1.12
9487,US-2026-109486,2018-11-11,2018-11-14,First Class,AB-10065,Consumer,United States,New York,71359,Central,FUR-TA-100332,Office Supplies,Appliances,Appliances Product 35,724.92,12,0.0,287.24
9488,US-2026-109487,2018-11-11,2018-11-14,First Class,AB-10010,Corporate,United States,New York,28226,South,FUR-TA-100605,Office Supplies,Paper,Paper Product 30,34.01,10,0.4,2.74
9489,US-2026-109488,2018-11-11,2018-11-13,Second Class,AB-10035,Consumer,United States,Pennsylvania,57899,West,FUR-TA-100881,Office Supplies,Labels,Labels Product 28,213.27,8,0.3,99.81
9490,US-2026-109489,2018-11-11,2018-11-16,Second Class,AB-10038,Consumer,United States,New York,29110,West,FUR-TA-100635,Furniture,Furnishings,Furnishings Product 39,212.26,2,0.4,30.78
9491,US-2026-109490,2018-11-12,2018-11-15,Standard Class,AB-10044,Corporate,United States,New York,23641,West,FUR-TA-100516,Office Supplies,Supplies,Supplies Product 33,232.3,8,0.3,-43.05
9492,US-2026-109491,2018-11-12,2018-11-19,Same Day,AB-10046,Home Office,United States,Pennsylvania,18958,West,FUR-TA-100322,Office Supplies,Fasteners,Fasteners Product 31,353.46,10,0.0,3.22
9493,US-2026-109492,2018-11-12,2018-11-17,Second Class,AB-10019,Corporate,United States,New York,34409,Central,FUR-TA-100508,Office Supplies,Binders,Binders Product 31,993.37,11,0.2,178.72
9494,US-2026-109493,2018-11-12,2018-11-17,First Class,AB-10078,Corporate,United States,Texas,80103,Central,FUR-TA-100985,Office Supplies,Storage,Storage Product 10,18.06,1,0.0,2.69
9495,US-2026-109494,2018-11-12,2018-11-15,First Class,AB-10013,Home Office,United States,California,79856,Central,FUR-TA-100556,Furniture,Bookcases,Bookcases Product 44,1722.4,13,0.3,-94.93
9496,US-2026-109495,2018-11-12,2018-11-17,First Class,AB-10080,Corporate,United States,Texas,47795,East,FUR-TA-100123,Furniture,Chairs,Chairs Product 18,510.31,7,0.0,161.57
9497,US-2026-109496,2018-11-12,2018-11-14,First Class,AB-10070,Home Office,United States,California,62886,East,FUR-TA-100905,Furniture,Chairs,Chairs Product 31,2716.6,7,0.0,778.94
9498,US-2026-109497,2018-11-12,2018-11-17,First Class,AB-10093,Home Office,United States,Pennsylvania,88572,East,FUR-TA-100681,Office Supplies,Binders,Binders Product 1,158.74,6,0.1,3.3
9499,US-2026-109498,2018-11-13,2018-11-16,First Class,AB-10016,Home Office,United States,New York,56773,East,FUR-TA-100153,Office Supplies,Labels,Labels Product 26,115.7,14,0.7,-18.91
9500,US-2026-109499,2018-11-13,2018-11-18,First Class,AB-10084,Corporate,United States,Pennsylvania,84501,South,FUR-TA-100904,Technology,Accessories,Accessories Product 49,1001.51,4,0.0,222.31
9501,US-2026-109500,2018-11-13,2018-11-16,Standard Class,AB-10058,Home Office,United States,Pennsylvania,11503,East,FUR-TA-100800,Furniture,Chairs,Chairs Product 15,465.77,5,0.5,21.84
9502,US-2026-109501,2018-11-13,2018-11-20,Same Day,AB-10070,Consumer,United States,Pennsylvania,98120,Central,FUR-TA-100980,Office Supplies,Envelopes,Envelopes Product 7,85.75,1,0.2,2.95
9503,US-2026-109502,2018-11-13,2018-11-15,Same Day,AB-10023,Corporate,United States,Texas,74327,East,FUR-TA-100537,Office Supplies,Art,Art Product 47,36.77,2,0.0,-1.76
9504,US-2026-109503,2018-11-13,2018-11-14,First Class,AB-10081,Consumer,United States,Pennsylvania,75184,East,FUR-TA-100212,Office Supplies,Art,Art Product 20,25.25,10,0.7,8.14
9505,US-2026-109504,2018-11-13,2018-11-18,Second Class,AB-10033,Consumer,United States,New York,61777,West,FUR-TA-100139,Technology,Machines,Machines Product 49,4219.47,7,0.0,-462.5
9506,US-2026-109505,2018-11-14,2018-11-21,Second Class,AB-10060,Consumer,United States,Washington,80729,East,FUR-TA-100606,Furniture,Tables,Tables Product 21,509.22,2,0.0,2.87
9507,US-2026-109506,2018-11-14,2018-11-19,Same Day,AB-10040,Corporate,United States,Pennsylvania,49920,Central,FUR-TA-100625,Furniture,Furnishings,Furnishings Product 40,85.46,8,0.0,4.44
